chunk_id,combination_id,permutation_index,components,values,assembled_text
CHUNK7,chunk7_perm_366,366,T1|T13|T14,lion named Lisa|danced a tender and poetic solo-waltz|under water.,lion named Lisa danced a tender and poetic solo-waltz under water.
CHUNK7,chunk7_perm_367,367,T1|T13|T14,lion named Lisa|danced a tender and poetic solo-waltz|inside a wind tunnel.,lion named Lisa danced a tender and poetic solo-waltz inside a wind tunnel.
CHUNK7,chunk7_perm_368,368,T1|T13|T14,lion named Lisa|danced a tender and poetic solo-waltz|in zero gravity.,lion named Lisa danced a tender and poetic solo-waltz in zero gravity.
CHUNK7,chunk7_perm_369,369,T1|T13|T14,lion named Lisa|danced a tender and poetic solo-waltz|inside a snow-globe.,lion named Lisa danced a tender and poetic solo-waltz inside a snow-globe.
CHUNK7,chunk7_perm_370,370,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|on shards of broken glass.,lion named Lisa a polished and pulsating k-pop routine on shards of broken glass.
CHUNK7,chunk7_perm_371,371,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|on burning-hot coals.,lion named Lisa a polished and pulsating k-pop routine on burning-hot coals.
CHUNK7,chunk7_perm_372,372,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|on jello.,lion named Lisa a polished and pulsating k-pop routine on jello.
CHUNK7,chunk7_perm_373,373,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|on a moving train.,lion named Lisa a polished and pulsating k-pop routine on a moving train.
CHUNK7,chunk7_perm_374,374,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|in slow motion.,lion named Lisa a polished and pulsating k-pop routine in slow motion.
CHUNK7,chunk7_perm_375,375,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|on the ceiling.,lion named Lisa a polished and pulsating k-pop routine on the ceiling.
CHUNK7,chunk7_perm_376,376,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|under water.,lion named Lisa a polished and pulsating k-pop routine under water.
CHUNK7,chunk7_perm_377,377,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|inside a wind tunnel.,lion named Lisa a polished and pulsating k-pop routine inside a wind tunnel.
CHUNK7,chunk7_perm_378,378,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|in zero gravity.,lion named Lisa a polished and pulsating k-pop routine in zero gravity.
CHUNK7,chunk7_perm_379,379,T1|T13|T14,lion named Lisa|a polished and pulsating k-pop routine|inside a snow-globe.,lion named Lisa a polished and pulsating k-pop routine inside a snow-globe.
CHUNK7,chunk7_perm_380,380,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|on shards of broken glass.,lion named Lisa danced a fluid and raw contemporary dance performance on shards of broken glass.
CHUNK7,chunk7_perm_381,381,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|on burning-hot coals.,lion named Lisa danced a fluid and raw contemporary dance performance on burning-hot coals.
CHUNK7,chunk7_perm_382,382,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|on jello.,lion named Lisa danced a fluid and raw contemporary dance performance on jello.
CHUNK7,chunk7_perm_383,383,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|on a moving train.,lion named Lisa danced a fluid and raw contemporary dance performance on a moving train.
CHUNK7,chunk7_perm_384,384,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|in slow motion.,lion named Lisa danced a fluid and raw contemporary dance performance in slow motion.
CHUNK7,chunk7_perm_385,385,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|on the ceiling.,lion named Lisa danced a fluid and raw contemporary dance performance on the ceiling.
CHUNK7,chunk7_perm_386,386,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|under water.,lion named Lisa danced a fluid and raw contemporary dance performance under water.
CHUNK7,chunk7_perm_387,387,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|inside a wind tunnel.,lion named Lisa danced a fluid and raw contemporary dance performance inside a wind tunnel.
CHUNK7,chunk7_perm_388,388,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|in zero gravity.,lion named Lisa danced a fluid and raw contemporary dance performance in zero gravity.
CHUNK7,chunk7_perm_389,389,T1|T13|T14,lion named Lisa|danced a fluid and raw contemporary dance performance|inside a snow-globe.,lion named Lisa danced a fluid and raw contemporary dance performance inside a snow-globe.
CHUNK7,chunk7_perm_390,390,T1|T13|T14,lion named Lisa|she tap danced|on shards of broken glass.,lion named Lisa she tap danced on shards of broken glass.
CHUNK7,chunk7_perm_391,391,T1|T13|T14,lion named Lisa|she tap danced|on burning-hot coals.,lion named Lisa she tap danced on burning-hot coals.
CHUNK7,chunk7_perm_392,392,T1|T13|T14,lion named Lisa|she tap danced|on jello.,lion named Lisa she tap danced on jello.
CHUNK7,chunk7_perm_393,393,T1|T13|T14,lion named Lisa|she tap danced|on a moving train.,lion named Lisa she tap danced on a moving train.
CHUNK7,chunk7_perm_394,394,T1|T13|T14,lion named Lisa|she tap danced|in slow motion.,lion named Lisa she tap danced in slow motion.
CHUNK7,chunk7_perm_395,395,T1|T13|T14,lion named Lisa|she tap danced|on the ceiling.,lion named Lisa she tap danced on the ceiling.
CHUNK7,chunk7_perm_396,396,T1|T13|T14,lion named Lisa|she tap danced|under water.,lion named Lisa she tap danced under water.
CHUNK7,chunk7_perm_397,397,T1|T13|T14,lion named Lisa|she tap danced|inside a wind tunnel.,lion named Lisa she tap danced inside a wind tunnel.
CHUNK7,chunk7_perm_398,398,T1|T13|T14,lion named Lisa|she tap danced|in zero gravity.,lion named Lisa she tap danced in zero gravity.
CHUNK7,chunk7_perm_399,399,T1|T13|T14,lion named Lisa|she tap danced|inside a snow-globe.,lion named Lisa she tap danced inside a snow-globe.
CHUNK7,chunk7_perm_400,400,T1|T13|T14,moose named Mabel|a shimmering samba|on shards of broken glass.,moose named Mabel a shimmering samba on shards of broken glass.
CHUNK7,chunk7_perm_401,401,T1|T13|T14,moose named Mabel|a shimmering samba|on burning-hot coals.,moose named Mabel a shimmering samba on burning-hot coals.
CHUNK7,chunk7_perm_402,402,T1|T13|T14,moose named Mabel|a shimmering samba|on jello.,moose named Mabel a shimmering samba on jello.
CHUNK7,chunk7_perm_403,403,T1|T13|T14,moose named Mabel|a shimmering samba|on a moving train.,moose named Mabel a shimmering samba on a moving train.
CHUNK7,chunk7_perm_404,404,T1|T13|T14,moose named Mabel|a shimmering samba|in slow motion.,moose named Mabel a shimmering samba in slow motion.
CHUNK7,chunk7_perm_405,405,T1|T13|T14,moose named Mabel|a shimmering samba|on the ceiling.,moose named Mabel a shimmering samba on the ceiling.
CHUNK7,chunk7_perm_406,406,T1|T13|T14,moose named Mabel|a shimmering samba|under water.,moose named Mabel a shimmering samba under water.
CHUNK7,chunk7_perm_407,407,T1|T13|T14,moose named Mabel|a shimmering samba|inside a wind tunnel.,moose named Mabel a shimmering samba inside a wind tunnel.
CHUNK7,chunk7_perm_408,408,T1|T13|T14,moose named Mabel|a shimmering samba|in zero gravity.,moose named Mabel a shimmering samba in zero gravity.
CHUNK7,chunk7_perm_409,409,T1|T13|T14,moose named Mabel|a shimmering samba|inside a snow-globe.,moose named Mabel a shimmering samba inside a snow-globe.
CHUNK7,chunk7_perm_410,410,T1|T13|T14,moose named Mabel|whirlwind swing routine|on shards of broken glass.,moose named Mabel whirlwind swing routine on shards of broken glass.
CHUNK7,chunk7_perm_411,411,T1|T13|T14,moose named Mabel|whirlwind swing routine|on burning-hot coals.,moose named Mabel whirlwind swing routine on burning-hot coals.
CHUNK7,chunk7_perm_412,412,T1|T13|T14,moose named Mabel|whirlwind swing routine|on jello.,moose named Mabel whirlwind swing routine on jello.
CHUNK7,chunk7_perm_413,413,T1|T13|T14,moose named Mabel|whirlwind swing routine|on a moving train.,moose named Mabel whirlwind swing routine on a moving train.
CHUNK7,chunk7_perm_414,414,T1|T13|T14,moose named Mabel|whirlwind swing routine|in slow motion.,moose named Mabel whirlwind swing routine in slow motion.
CHUNK7,chunk7_perm_415,415,T1|T13|T14,moose named Mabel|whirlwind swing routine|on the ceiling.,moose named Mabel whirlwind swing routine on the ceiling.
CHUNK7,chunk7_perm_416,416,T1|T13|T14,moose named Mabel|whirlwind swing routine|under water.,moose named Mabel whirlwind swing routine under water.
CHUNK7,chunk7_perm_417,417,T1|T13|T14,moose named Mabel|whirlwind swing routine|inside a wind tunnel.,moose named Mabel whirlwind swing routine inside a wind tunnel.
CHUNK7,chunk7_perm_418,418,T1|T13|T14,moose named Mabel|whirlwind swing routine|in zero gravity.,moose named Mabel whirlwind swing routine in zero gravity.
CHUNK7,chunk7_perm_419,419,T1|T13|T14,moose named Mabel|whirlwind swing routine|inside a snow-globe.,moose named Mabel whirlwind swing routine inside a snow-globe.
CHUNK7,chunk7_perm_420,420,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|on shards of broken glass.,moose named Mabel she spun into a glittering disco frenzy on shards of broken glass.
CHUNK7,chunk7_perm_421,421,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|on burning-hot coals.,moose named Mabel she spun into a glittering disco frenzy on burning-hot coals.
CHUNK7,chunk7_perm_422,422,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|on jello.,moose named Mabel she spun into a glittering disco frenzy on jello.
CHUNK7,chunk7_perm_423,423,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|on a moving train.,moose named Mabel she spun into a glittering disco frenzy on a moving train.
CHUNK7,chunk7_perm_424,424,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|in slow motion.,moose named Mabel she spun into a glittering disco frenzy in slow motion.
CHUNK7,chunk7_perm_425,425,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|on the ceiling.,moose named Mabel she spun into a glittering disco frenzy on the ceiling.
CHUNK7,chunk7_perm_426,426,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|under water.,moose named Mabel she spun into a glittering disco frenzy under water.
CHUNK7,chunk7_perm_427,427,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|inside a wind tunnel.,moose named Mabel she spun into a glittering disco frenzy inside a wind tunnel.
CHUNK7,chunk7_perm_428,428,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|in zero gravity.,moose named Mabel she spun into a glittering disco frenzy in zero gravity.
CHUNK7,chunk7_perm_429,429,T1|T13|T14,moose named Mabel|she spun into a glittering disco frenzy|inside a snow-globe.,moose named Mabel she spun into a glittering disco frenzy inside a snow-globe.
CHUNK7,chunk7_perm_430,430,T1|T13|T14,moose named Mabel|danced a defiant ballet|on shards of broken glass.,moose named Mabel danced a defiant ballet on shards of broken glass.
CHUNK7,chunk7_perm_431,431,T1|T13|T14,moose named Mabel|danced a defiant ballet|on burning-hot coals.,moose named Mabel danced a defiant ballet on burning-hot coals.
CHUNK7,chunk7_perm_432,432,T1|T13|T14,moose named Mabel|danced a defiant ballet|on jello.,moose named Mabel danced a defiant ballet on jello.
CHUNK7,chunk7_perm_433,433,T1|T13|T14,moose named Mabel|danced a defiant ballet|on a moving train.,moose named Mabel danced a defiant ballet on a moving train.
CHUNK7,chunk7_perm_434,434,T1|T13|T14,moose named Mabel|danced a defiant ballet|in slow motion.,moose named Mabel danced a defiant ballet in slow motion.
CHUNK7,chunk7_perm_435,435,T1|T13|T14,moose named Mabel|danced a defiant ballet|on the ceiling.,moose named Mabel danced a defiant ballet on the ceiling.
CHUNK7,chunk7_perm_436,436,T1|T13|T14,moose named Mabel|danced a defiant ballet|under water.,moose named Mabel danced a defiant ballet under water.
CHUNK7,chunk7_perm_437,437,T1|T13|T14,moose named Mabel|danced a defiant ballet|inside a wind tunnel.,moose named Mabel danced a defiant ballet inside a wind tunnel.
CHUNK7,chunk7_perm_438,438,T1|T13|T14,moose named Mabel|danced a defiant ballet|in zero gravity.,moose named Mabel danced a defiant ballet in zero gravity.
CHUNK7,chunk7_perm_439,439,T1|T13|T14,moose named Mabel|danced a defiant ballet|inside a snow-globe.,moose named Mabel danced a defiant ballet inside a snow-globe.
CHUNK7,chunk7_perm_440,440,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|on shards of broken glass.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh on shards of broken glass.
CHUNK7,chunk7_perm_441,441,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|on burning-hot coals.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh on burning-hot coals.
CHUNK7,chunk7_perm_442,442,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|on jello.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh on jello.
CHUNK7,chunk7_perm_443,443,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|on a moving train.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh on a moving train.
CHUNK7,chunk7_perm_444,444,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|in slow motion.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh in slow motion.
CHUNK7,chunk7_perm_445,445,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|on the ceiling.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh on the ceiling.
CHUNK7,chunk7_perm_446,446,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|under water.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh under water.
CHUNK7,chunk7_perm_447,447,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|inside a wind tunnel.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh inside a wind tunnel.
CHUNK7,chunk7_perm_448,448,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|in zero gravity.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh in zero gravity.
CHUNK7,chunk7_perm_449,449,T1|T13|T14,moose named Mabel|danced Afrobeat in a storm of rhythm made flesh|inside a snow-globe.,moose named Mabel danced Afrobeat in a storm of rhythm made flesh inside a snow-globe.
CHUNK7,chunk7_perm_450,450,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|on shards of broken glass.,moose named Mabel danced flamenco with alternating thunder and grace on shards of broken glass.
CHUNK7,chunk7_perm_451,451,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|on burning-hot coals.,moose named Mabel danced flamenco with alternating thunder and grace on burning-hot coals.
CHUNK7,chunk7_perm_452,452,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|on jello.,moose named Mabel danced flamenco with alternating thunder and grace on jello.
CHUNK7,chunk7_perm_453,453,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|on a moving train.,moose named Mabel danced flamenco with alternating thunder and grace on a moving train.
CHUNK7,chunk7_perm_454,454,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|in slow motion.,moose named Mabel danced flamenco with alternating thunder and grace in slow motion.
CHUNK7,chunk7_perm_455,455,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|on the ceiling.,moose named Mabel danced flamenco with alternating thunder and grace on the ceiling.
CHUNK7,chunk7_perm_456,456,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|under water.,moose named Mabel danced flamenco with alternating thunder and grace under water.
CHUNK7,chunk7_perm_457,457,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|inside a wind tunnel.,moose named Mabel danced flamenco with alternating thunder and grace inside a wind tunnel.
CHUNK7,chunk7_perm_458,458,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|in zero gravity.,moose named Mabel danced flamenco with alternating thunder and grace in zero gravity.
CHUNK7,chunk7_perm_459,459,T1|T13|T14,moose named Mabel|danced flamenco with alternating thunder and grace|inside a snow-globe.,moose named Mabel danced flamenco with alternating thunder and grace inside a snow-globe.
CHUNK7,chunk7_perm_460,460,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|on shards of broken glass.,moose named Mabel danced a tender and poetic solo-waltz on shards of broken glass.
CHUNK7,chunk7_perm_461,461,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|on burning-hot coals.,moose named Mabel danced a tender and poetic solo-waltz on burning-hot coals.
CHUNK7,chunk7_perm_462,462,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|on jello.,moose named Mabel danced a tender and poetic solo-waltz on jello.
CHUNK7,chunk7_perm_463,463,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|on a moving train.,moose named Mabel danced a tender and poetic solo-waltz on a moving train.
CHUNK7,chunk7_perm_464,464,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|in slow motion.,moose named Mabel danced a tender and poetic solo-waltz in slow motion.
CHUNK7,chunk7_perm_465,465,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|on the ceiling.,moose named Mabel danced a tender and poetic solo-waltz on the ceiling.
CHUNK7,chunk7_perm_466,466,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|under water.,moose named Mabel danced a tender and poetic solo-waltz under water.
CHUNK7,chunk7_perm_467,467,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|inside a wind tunnel.,moose named Mabel danced a tender and poetic solo-waltz inside a wind tunnel.
CHUNK7,chunk7_perm_468,468,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|in zero gravity.,moose named Mabel danced a tender and poetic solo-waltz in zero gravity.
CHUNK7,chunk7_perm_469,469,T1|T13|T14,moose named Mabel|danced a tender and poetic solo-waltz|inside a snow-globe.,moose named Mabel danced a tender and poetic solo-waltz inside a snow-globe.
CHUNK7,chunk7_perm_470,470,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|on shards of broken glass.,moose named Mabel a polished and pulsating k-pop routine on shards of broken glass.
CHUNK7,chunk7_perm_471,471,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|on burning-hot coals.,moose named Mabel a polished and pulsating k-pop routine on burning-hot coals.
CHUNK7,chunk7_perm_472,472,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|on jello.,moose named Mabel a polished and pulsating k-pop routine on jello.
CHUNK7,chunk7_perm_473,473,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|on a moving train.,moose named Mabel a polished and pulsating k-pop routine on a moving train.
CHUNK7,chunk7_perm_474,474,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|in slow motion.,moose named Mabel a polished and pulsating k-pop routine in slow motion.
CHUNK7,chunk7_perm_475,475,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|on the ceiling.,moose named Mabel a polished and pulsating k-pop routine on the ceiling.
CHUNK7,chunk7_perm_476,476,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|under water.,moose named Mabel a polished and pulsating k-pop routine under water.
CHUNK7,chunk7_perm_477,477,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|inside a wind tunnel.,moose named Mabel a polished and pulsating k-pop routine inside a wind tunnel.
CHUNK7,chunk7_perm_478,478,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|in zero gravity.,moose named Mabel a polished and pulsating k-pop routine in zero gravity.
CHUNK7,chunk7_perm_479,479,T1|T13|T14,moose named Mabel|a polished and pulsating k-pop routine|inside a snow-globe.,moose named Mabel a polished and pulsating k-pop routine inside a snow-globe.
CHUNK7,chunk7_perm_480,480,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|on shards of broken glass.,moose named Mabel danced a fluid and raw contemporary dance performance on shards of broken glass.
CHUNK7,chunk7_perm_481,481,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|on burning-hot coals.,moose named Mabel danced a fluid and raw contemporary dance performance on burning-hot coals.
CHUNK7,chunk7_perm_482,482,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|on jello.,moose named Mabel danced a fluid and raw contemporary dance performance on jello.
CHUNK7,chunk7_perm_483,483,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|on a moving train.,moose named Mabel danced a fluid and raw contemporary dance performance on a moving train.
CHUNK7,chunk7_perm_484,484,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|in slow motion.,moose named Mabel danced a fluid and raw contemporary dance performance in slow motion.
CHUNK7,chunk7_perm_485,485,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|on the ceiling.,moose named Mabel danced a fluid and raw contemporary dance performance on the ceiling.
CHUNK7,chunk7_perm_486,486,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|under water.,moose named Mabel danced a fluid and raw contemporary dance performance under water.
CHUNK7,chunk7_perm_487,487,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|inside a wind tunnel.,moose named Mabel danced a fluid and raw contemporary dance performance inside a wind tunnel.
CHUNK7,chunk7_perm_488,488,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|in zero gravity.,moose named Mabel danced a fluid and raw contemporary dance performance in zero gravity.
CHUNK7,chunk7_perm_489,489,T1|T13|T14,moose named Mabel|danced a fluid and raw contemporary dance performance|inside a snow-globe.,moose named Mabel danced a fluid and raw contemporary dance performance inside a snow-globe.
CHUNK7,chunk7_perm_490,490,T1|T13|T14,moose named Mabel|she tap danced|on shards of broken glass.,moose named Mabel she tap danced on shards of broken glass.
CHUNK7,chunk7_perm_491,491,T1|T13|T14,moose named Mabel|she tap danced|on burning-hot coals.,moose named Mabel she tap danced on burning-hot coals.
CHUNK7,chunk7_perm_492,492,T1|T13|T14,moose named Mabel|she tap danced|on jello.,moose named Mabel she tap danced on jello.
CHUNK7,chunk7_perm_493,493,T1|T13|T14,moose named Mabel|she tap danced|on a moving train.,moose named Mabel she tap danced on a moving train.
CHUNK7,chunk7_perm_494,494,T1|T13|T14,moose named Mabel|she tap danced|in slow motion.,moose named Mabel she tap danced in slow motion.
CHUNK7,chunk7_perm_495,495,T1|T13|T14,moose named Mabel|she tap danced|on the ceiling.,moose named Mabel she tap danced on the ceiling.
CHUNK7,chunk7_perm_496,496,T1|T13|T14,moose named Mabel|she tap danced|under water.,moose named Mabel she tap danced under water.
CHUNK7,chunk7_perm_497,497,T1|T13|T14,moose named Mabel|she tap danced|inside a wind tunnel.,moose named Mabel she tap danced inside a wind tunnel.
CHUNK7,chunk7_perm_498,498,T1|T13|T14,moose named Mabel|she tap danced|in zero gravity.,moose named Mabel she tap danced in zero gravity.
CHUNK7,chunk7_perm_499,499,T1|T13|T14,moose named Mabel|she tap danced|inside a snow-globe.,moose named Mabel she tap danced inside a snow-globe.
CHUNK7,chunk7_perm_500,500,T1|T13|T14,bear named Betty|a shimmering samba|on shards of broken glass.,bear named Betty a shimmering samba on shards of broken glass.
CHUNK7,chunk7_perm_501,501,T1|T13|T14,bear named Betty|a shimmering samba|on burning-hot coals.,bear named Betty a shimmering samba on burning-hot coals.
CHUNK7,chunk7_perm_502,502,T1|T13|T14,bear named Betty|a shimmering samba|on jello.,bear named Betty a shimmering samba on jello.
CHUNK7,chunk7_perm_503,503,T1|T13|T14,bear named Betty|a shimmering samba|on a moving train.,bear named Betty a shimmering samba on a moving train.
CHUNK7,chunk7_perm_504,504,T1|T13|T14,bear named Betty|a shimmering samba|in slow motion.,bear named Betty a shimmering samba in slow motion.
CHUNK7,chunk7_perm_505,505,T1|T13|T14,bear named Betty|a shimmering samba|on the ceiling.,bear named Betty a shimmering samba on the ceiling.
CHUNK7,chunk7_perm_506,506,T1|T13|T14,bear named Betty|a shimmering samba|under water.,bear named Betty a shimmering samba under water.
CHUNK7,chunk7_perm_507,507,T1|T13|T14,bear named Betty|a shimmering samba|inside a wind tunnel.,bear named Betty a shimmering samba inside a wind tunnel.
CHUNK7,chunk7_perm_508,508,T1|T13|T14,bear named Betty|a shimmering samba|in zero gravity.,bear named Betty a shimmering samba in zero gravity.
CHUNK7,chunk7_perm_509,509,T1|T13|T14,bear named Betty|a shimmering samba|inside a snow-globe.,bear named Betty a shimmering samba inside a snow-globe.
CHUNK7,chunk7_perm_510,510,T1|T13|T14,bear named Betty|whirlwind swing routine|on shards of broken glass.,bear named Betty whirlwind swing routine on shards of broken glass.
CHUNK7,chunk7_perm_511,511,T1|T13|T14,bear named Betty|whirlwind swing routine|on burning-hot coals.,bear named Betty whirlwind swing routine on burning-hot coals.
CHUNK7,chunk7_perm_512,512,T1|T13|T14,bear named Betty|whirlwind swing routine|on jello.,bear named Betty whirlwind swing routine on jello.
CHUNK7,chunk7_perm_513,513,T1|T13|T14,bear named Betty|whirlwind swing routine|on a moving train.,bear named Betty whirlwind swing routine on a moving train.
CHUNK7,chunk7_perm_514,514,T1|T13|T14,bear named Betty|whirlwind swing routine|in slow motion.,bear named Betty whirlwind swing routine in slow motion.
CHUNK7,chunk7_perm_515,515,T1|T13|T14,bear named Betty|whirlwind swing routine|on the ceiling.,bear named Betty whirlwind swing routine on the ceiling.
CHUNK7,chunk7_perm_516,516,T1|T13|T14,bear named Betty|whirlwind swing routine|under water.,bear named Betty whirlwind swing routine under water.
CHUNK7,chunk7_perm_517,517,T1|T13|T14,bear named Betty|whirlwind swing routine|inside a wind tunnel.,bear named Betty whirlwind swing routine inside a wind tunnel.
CHUNK7,chunk7_perm_518,518,T1|T13|T14,bear named Betty|whirlwind swing routine|in zero gravity.,bear named Betty whirlwind swing routine in zero gravity.
CHUNK7,chunk7_perm_519,519,T1|T13|T14,bear named Betty|whirlwind swing routine|inside a snow-globe.,bear named Betty whirlwind swing routine inside a snow-globe.
CHUNK7,chunk7_perm_520,520,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|on shards of broken glass.,bear named Betty she spun into a glittering disco frenzy on shards of broken glass.
CHUNK7,chunk7_perm_521,521,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|on burning-hot coals.,bear named Betty she spun into a glittering disco frenzy on burning-hot coals.
CHUNK7,chunk7_perm_522,522,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|on jello.,bear named Betty she spun into a glittering disco frenzy on jello.
CHUNK7,chunk7_perm_523,523,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|on a moving train.,bear named Betty she spun into a glittering disco frenzy on a moving train.
CHUNK7,chunk7_perm_524,524,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|in slow motion.,bear named Betty she spun into a glittering disco frenzy in slow motion.
CHUNK7,chunk7_perm_525,525,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|on the ceiling.,bear named Betty she spun into a glittering disco frenzy on the ceiling.
CHUNK7,chunk7_perm_526,526,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|under water.,bear named Betty she spun into a glittering disco frenzy under water.
CHUNK7,chunk7_perm_527,527,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|inside a wind tunnel.,bear named Betty she spun into a glittering disco frenzy inside a wind tunnel.
CHUNK7,chunk7_perm_528,528,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|in zero gravity.,bear named Betty she spun into a glittering disco frenzy in zero gravity.
CHUNK7,chunk7_perm_529,529,T1|T13|T14,bear named Betty|she spun into a glittering disco frenzy|inside a snow-globe.,bear named Betty she spun into a glittering disco frenzy inside a snow-globe.
CHUNK7,chunk7_perm_530,530,T1|T13|T14,bear named Betty|danced a defiant ballet|on shards of broken glass.,bear named Betty danced a defiant ballet on shards of broken glass.
CHUNK7,chunk7_perm_531,531,T1|T13|T14,bear named Betty|danced a defiant ballet|on burning-hot coals.,bear named Betty danced a defiant ballet on burning-hot coals.
